Match ID,TeamA_id,TeamB_id,Score_A,Score_B,Wining_Team
6900,3,2,286,253,3
6901,1,4,326,83,1
6902,8,6,279,282,6
6903,3,7,293,291,3
6904,2,10,179,339,2
6905,9,8,171,172,9
6906,7,4,244,247,4
6907,3,6,306,307,3
6908,2,5,244,337,2
6909,1,10,410,250,1
6910,1,9,397,327,1
6911,3,4,215,212,3
6912,1,3,240,241,3
6913,2,9,282,283,9
6914,5,10,286,205,5
6915,7,6,156,158,6
6916,4,8,428,326,4
6917,3,1,199,201,1
6918,9,10,322,223,9
6919,2,6,364,227,2
6920,8,5,344,345,5
6921,7,1,272,273,1
6922,4,3,311,177,4
6923,6,9,245,248,9
6924,5,1,191,192,1
6925,7,2,284,215,7
6926,8,3,209,215,3
6927,10,4,245,207,10
6928,9,7,288,139,9
6929,6,1,256,261,1
6930,3,5,367,305,3
6931,10,8,262,263,8
6932,4,2,399,170,4
6933,9,1,273,274,1
6934,5,7,282,286,7
6935,4,6,382,233,4
6936,3,10,399,90,3
6937,2,8,156,160,8
6938,5,4,270,271,4
6939,3,9,388,383,3
6940,10,6,142,229,10
6941,1,2,229,129,1
6942,8,7,241,242,7
6943,6,5,205,204,5
6944,4,9,357,167,4
6945,1,8,357,55,1
6946,10,7,181,179,7
6947,9,5,401,200,5
6948,3,2,286,253,3
6949,1,4,326,83,1
6950,8,6,279,282,6
6951,3,7,293,291,3
6952,2,10,179,339,2
6953,9,8,171,172,9
6954,7,4,244,247,4
6955,3,6,306,307,3
6956,2,5,244,337,2
6957,1,10,410,250,1
6958,1,9,397,327,1
6959,3,4,215,212,3
6960,1,3,240,241,3
6961,2,9,282,283,9
6962,5,10,286,205,5
6963,7,6,156,158,6
6964,4,8,428,326,4
6965,3,1,199,201,1
6966,9,10,322,223,9
6967,2,6,364,227,2
6968,8,5,344,345,5
6969,7,1,272,273,1
6970,4,3,311,177,4
6971,6,9,245,248,9
6972,5,1,191,192,1
6973,7,2,284,215,7
6974,8,3,209,215,3
6975,10,4,245,207,10
6976,9,7,288,139,9
6977,6,1,256,261,1
6978,3,5,367,305,3
6979,10,8,262,263,8
6980,4,2,399,170,4
6981,9,1,273,274,1
6982,5,7,282,286,7
6983,4,6,382,233,4
6984,3,10,399,90,3
6985,2,8,156,160,8
6986,5,4,270,271,4
6987,3,9,388,383,3
6988,10,6,142,229,10
6989,1,2,229,129,1
6990,8,7,241,242,7
6991,6,5,205,204,5
6992,4,9,357,167,4
6993,1,8,357,55,1
6994,10,7,181,179,7
6995,9,5,401,200,5
6996,3,2,286,253,3
6997,1,4,326,83,1
6998,8,6,279,282,6
6999,3,7,293,291,3
7000,2,10,179,339,2
7001,9,8,171,172,9
7002,7,4,244,247,4
7003,3,6,306,307,3
7004,2,5,244,337,2
7005,1,10,410,250,1
7006,1,9,397,327,1
7007,3,4,215,212,3
7008,1,3,240,241,3
7009,2,9,282,283,9
7010,5,10,286,205,5
7011,7,6,156,158,6
7012,4,8,428,326,4
7013,3,1,199,201,1
7014,9,10,322,223,9
7015,2,6,364,227,2
7016,8,5,344,345,5
7017,7,1,272,273,1
7018,4,3,311,177,4
7019,6,9,245,248,9
7020,5,1,191,192,1
7021,7,2,284,215,7
7022,8,3,209,215,3
7023,10,4,245,207,10
7024,9,7,288,139,9
7025,6,1,256,261,1
7026,3,5,367,305,3
7027,10,8,262,263,8
7028,4,2,399,170,4
7029,9,1,273,274,1
7030,5,7,282,286,7
7031,4,6,382,233,4
7032,3,10,399,90,3
7033,2,8,156,160,8
7034,5,4,270,271,4
7035,3,9,388,383,3
7036,10,6,142,229,10
7037,1,2,229,129,1
7038,8,7,241,242,7
7039,6,5,205,204,5
7040,4,9,357,167,4
7041,1,8,357,55,1
7042,10,7,181,179,7
7043,9,5,401,200,5
7044,3,2,286,253,3
7045,1,4,326,83,1
7046,8,6,279,282,6
7047,3,7,293,291,3
7048,2,10,179,339,2
7049,9,8,171,172,9
7050,7,4,244,247,4
7051,3,6,306,307,3
7052,2,5,244,337,2
7053,1,10,410,250,1
7054,1,9,397,327,1
7055,3,4,215,212,3
7056,1,3,240,241,3
7057,2,9,282,283,9
7058,5,10,286,205,5
7059,7,6,156,158,6
7060,4,8,428,326,4
7061,3,1,199,201,1
7062,9,10,322,223,9
7063,2,6,364,227,2
7064,8,5,344,345,5
7065,7,1,272,273,1
7066,4,3,311,177,4
7067,6,9,245,248,9
7068,5,1,191,192,1
7069,7,2,284,215,7
7070,8,3,209,215,3
7071,10,4,245,207,10
7072,9,7,288,139,9
7073,6,1,256,261,1
7074,3,5,367,305,3
7075,10,8,262,263,8
7076,4,2,399,170,4
7077,9,1,273,274,1
7078,5,7,282,286,7
7079,4,6,382,233,4
7080,3,10,399,90,3
7081,2,8,156,160,8
7082,5,4,270,271,4
7083,3,9,388,383,3
7084,10,6,142,229,10
7085,1,2,229,129,1
7086,8,7,241,242,7
7087,6,5,205,204,5
7088,4,9,357,167,4
7089,1,8,357,55,1
7090,10,7,181,179,7
7091,9,5,401,200,5
7092,3,2,286,253,3
7093,1,4,326,83,1
7094,8,6,279,282,6
7095,3,7,293,291,3
7096,2,10,179,339,2
7097,9,8,171,172,9
7098,7,4,244,247,4
7099,3,6,306,307,3
7100,2,5,244,337,2
7101,1,10,410,250,1
7102,1,9,397,327,1
7103,3,4,215,212,3
7104,1,3,240,241,3
7105,2,9,282,283,9
7106,5,10,286,205,5
7107,7,6,156,158,6
7108,4,8,428,326,4
7109,3,1,199,201,1
7110,9,10,322,223,9
7111,2,6,364,227,2
7112,8,5,344,345,5
7113,7,1,272,273,1
7114,4,3,311,177,4
7115,6,9,245,248,9
7116,5,1,191,192,1
7117,7,2,284,215,7
7118,8,3,209,215,3
7119,10,4,245,207,10
7120,9,7,288,139,9
7121,6,1,256,261,1
7122,3,5,367,305,3
7123,10,8,262,263,8
7124,4,2,399,170,4
7125,9,1,273,274,1
7126,5,7,282,286,7
7127,4,6,382,233,4
7128,3,10,399,90,3
7129,2,8,156,160,8
7130,5,4,270,271,4
7131,3,9,388,383,3
7132,10,6,142,229,10
7133,1,2,229,129,1
7134,8,7,241,242,7
7135,6,5,205,204,5
7136,4,9,357,167,4
7137,1,8,357,55,1
7138,10,7,181,179,7
7139,9,5,401,200,5
7140,3,2,286,253,3
7141,1,4,326,83,1
7142,8,6,279,282,6
7143,3,7,293,291,3
7144,2,10,179,339,2
7145,9,8,171,172,9
7146,7,4,244,247,4
7147,3,6,306,307,3
7148,2,5,244,337,2
7149,1,10,410,250,1
7150,1,9,397,327,1
7151,3,4,215,212,3
7152,1,3,240,241,3
7153,2,9,282,283,9
7154,5,10,286,205,5
7155,7,6,156,158,6
7156,4,8,428,326,4
7157,3,1,199,201,1
7158,9,10,322,223,9
7159,2,6,364,227,2
7160,8,5,344,345,5
7161,7,1,272,273,1
7162,4,3,311,177,4
7163,6,9,245,248,9
7164,5,1,191,192,1
7165,7,2,284,215,7
7166,8,3,209,215,3
7167,10,4,245,207,10
7168,9,7,288,139,9
7169,6,1,256,261,1
7170,3,5,367,305,3
7171,10,8,262,263,8
7172,4,2,399,170,4
7173,9,1,273,274,1
7174,5,7,282,286,7
7175,4,6,382,233,4
7176,3,10,399,90,3
7177,2,8,156,160,8
7178,5,4,270,271,4
7179,3,9,388,383,3
7180,10,6,142,229,10
7181,1,2,229,129,1
7182,8,7,241,242,7
7183,6,5,205,204,5
7184,4,9,357,167,4
7185,1,8,357,55,1
7186,10,7,181,179,7
7187,9,5,401,200,5
7188,3,2,286,253,3
7189,1,4,326,83,1
7190,8,6,279,282,6
7191,3,7,293,291,3
7192,2,10,179,339,2
7193,9,8,171,172,9
7194,7,4,244,247,4
7195,3,6,306,307,3
7196,2,5,244,337,2
7197,1,10,410,250,1
7198,1,9,397,327,1
7199,3,4,215,212,3
7200,1,3,240,241,3
7201,2,9,282,283,9
7202,5,10,286,205,5
7203,7,6,156,158,6
7204,4,8,428,326,4
7205,3,1,199,201,1
7206,9,10,322,223,9
7207,2,6,364,227,2
7208,8,5,344,345,5
7209,7,1,272,273,1
7210,4,3,311,177,4
7211,6,9,245,248,9
7212,5,1,191,192,1
7213,7,2,284,215,7
7214,8,3,209,215,3
7215,10,4,245,207,10
7216,9,7,288,139,9
7217,6,1,256,261,1
7218,3,5,367,305,3
7219,10,8,262,263,8
7220,4,2,399,170,4
7221,9,1,273,274,1
7222,5,7,282,286,7
7223,4,6,382,233,4
7224,3,10,399,90,3
7225,2,8,156,160,8
7226,5,4,270,271,4
7227,3,9,388,383,3
7228,10,6,142,229,10
7229,1,2,229,129,1
7230,8,7,241,242,7
7231,6,5,205,204,5
7232,4,9,357,167,4
7233,1,8,357,55,1
7234,10,7,181,179,7
7235,9,5,401,200,5
7236,3,2,286,253,3
7237,1,4,326,83,1
7238,8,6,279,282,6
7239,3,7,293,291,3
7240,2,10,179,339,2
7241,9,8,171,172,9
7242,7,4,244,247,4
7243,3,6,306,307,3
7244,2,5,244,337,2
7245,1,10,410,250,1
7246,1,9,397,327,1
7247,3,4,215,212,3
7248,1,3,240,241,3
7249,2,9,282,283,9
7250,5,10,286,205,5
7251,7,6,156,158,6
7252,4,8,428,326,4
7253,3,1,199,201,1
7254,9,10,322,223,9
7255,2,6,364,227,2
7256,8,5,344,345,5
7257,7,1,272,273,1
7258,4,3,311,177,4
7259,6,9,245,248,9
7260,5,1,191,192,1
7261,7,2,284,215,7
7262,8,3,209,215,3
7263,10,4,245,207,10
7264,9,7,288,139,9
7265,6,1,256,261,1
7266,3,5,367,305,3
7267,10,8,262,263,8
7268,4,2,399,170,4
7269,9,1,273,274,1
7270,5,7,282,286,7
7271,4,6,382,233,4
7272,3,10,399,90,3
7273,2,8,156,160,8
7274,5,4,270,271,4
7275,3,9,388,383,3
7276,10,6,142,229,10
7277,1,2,229,129,1
7278,8,7,241,242,7
7279,6,5,205,204,5
7280,4,9,357,167,4
7281,1,8,357,55,1
7282,10,7,181,179,7
7283,9,5,401,200,5
7284,3,2,286,253,3
7285,1,4,326,83,1
7286,8,6,279,282,6
7287,3,7,293,291,3
7288,2,10,179,339,2
7289,9,8,171,172,9
7290,7,4,244,247,4
7291,3,6,306,307,3
7292,2,5,244,337,2
7293,1,10,410,250,1
7294,1,9,397,327,1
7295,3,4,215,212,3
7296,1,3,240,241,3
7297,2,9,282,283,9
7298,5,10,286,205,5
7299,7,6,156,158,6
7300,4,8,428,326,4
7301,3,1,199,201,1
7302,9,10,322,223,9
7303,2,6,364,227,2
7304,8,5,344,345,5
7305,7,1,272,273,1
7306,4,3,311,177,4
7307,6,9,245,248,9
7308,5,1,191,192,1
7309,7,2,284,215,7
7310,8,3,209,215,3
7311,10,4,245,207,10
7312,9,7,288,139,9
7313,6,1,256,261,1
7314,3,5,367,305,3
7315,10,8,262,263,8
7316,4,2,399,170,4
7317,9,1,273,274,1
7318,5,7,282,286,7
7319,4,6,382,233,4
7320,3,10,399,90,3
7321,2,8,156,160,8
7322,5,4,270,271,4
7323,3,9,388,383,3
7324,10,6,142,229,10
7325,1,2,229,129,1
7326,8,7,241,242,7
7327,6,5,205,204,5
7328,4,9,357,167,4
7329,1,8,357,55,1
7330,10,7,181,179,7
7331,9,5,401,200,5
7332,3,2,286,253,3
7333,1,4,326,83,1
7334,8,6,279,282,6
7335,3,7,293,291,3
7336,2,10,179,339,2
7337,9,8,171,172,9
7338,7,4,244,247,4
7339,3,6,306,307,3
7340,2,5,244,337,2
7341,1,10,410,250,1
7342,1,9,397,327,1
7343,3,4,215,212,3
7344,1,3,240,241,3
7345,2,9,282,283,9
7346,5,10,286,205,5
7347,7,6,156,158,6
7348,4,8,428,326,4
7349,3,1,199,201,1
7350,9,10,322,223,9
7351,2,6,364,227,2
7352,8,5,344,345,5
7353,7,1,272,273,1
7354,4,3,311,177,4
7355,6,9,245,248,9
7356,5,1,191,192,1
7357,7,2,284,215,7
7358,8,3,209,215,3
7359,10,4,245,207,10
7360,9,7,288,139,9
7361,6,1,256,261,1
7362,3,5,367,305,3
7363,10,8,262,263,8
7364,4,2,399,170,4
7365,9,1,273,274,1
7366,5,7,282,286,7
7367,4,6,382,233,4
7368,3,10,399,90,3
7369,2,8,156,160,8
7370,5,4,270,271,4
7371,3,9,388,383,3
7372,10,6,142,229,10
7373,1,2,229,129,1
7374,8,7,241,242,7
7375,6,5,205,204,5
7376,4,9,357,167,4
7377,1,8,357,55,1
7378,10,7,181,179,7
7379,9,5,401,200,5
7380,3,2,286,253,3
7381,1,4,326,83,1
7382,8,6,279,282,6
7383,3,7,293,291,3
7384,2,10,179,339,2
7385,9,8,171,172,9
7386,7,4,244,247,4
7387,3,6,306,307,3
7388,2,5,244,337,2
7389,1,10,410,250,1
7390,1,9,397,327,1
7391,3,4,215,212,3
7392,1,3,240,241,3
7393,2,9,282,283,9
7394,5,10,286,205,5
7395,7,6,156,158,6
7396,4,8,428,326,4
7397,3,1,199,201,1
7398,9,10,322,223,9
7399,2,6,364,227,2
7400,8,5,344,345,5
7401,7,1,272,273,1
7402,4,3,311,177,4
7403,6,9,245,248,9
7404,5,1,191,192,1
7405,7,2,284,215,7
7406,8,3,209,215,3
7407,10,4,245,207,10
7408,9,7,288,139,9
7409,6,1,256,261,1
7410,3,5,367,305,3
7411,10,8,262,263,8
7412,4,2,399,170,4
7413,9,1,273,274,1
7414,5,7,282,286,7
7415,4,6,382,233,4
7416,3,10,399,90,3
7417,2,8,156,160,8
7418,5,4,270,271,4
7419,3,9,388,383,3
7420,10,6,142,229,10
7421,1,2,229,129,1
7422,8,7,241,242,7
7423,6,5,205,204,5
7424,4,9,357,167,4
7425,1,8,357,55,1
7426,10,7,181,179,7
7427,9,5,401,200,5
7428,3,2,286,253,3
7429,1,4,326,83,1
7430,8,6,279,282,6
7431,3,7,293,291,3
7432,2,10,179,339,2
7433,9,8,171,172,9
7434,7,4,244,247,4
7435,3,6,306,307,3
7436,2,5,244,337,2
7437,1,10,410,250,1
7438,1,9,397,327,1
7439,3,4,215,212,3
7440,1,3,240,241,3
7441,2,9,282,283,9
7442,5,10,286,205,5
7443,7,6,156,158,6
7444,4,8,428,326,4
7445,3,1,199,201,1
7446,9,10,322,223,9
7447,2,6,364,227,2
7448,8,5,344,345,5
7449,7,1,272,273,1
7450,4,3,311,177,4
7451,6,9,245,248,9
7452,5,1,191,192,1
7453,7,2,284,215,7
7454,8,3,209,215,3
7455,10,4,245,207,10
7456,9,7,288,139,9
7457,6,1,256,261,1
7458,3,5,367,305,3
7459,10,8,262,263,8
7460,4,2,399,170,4
7461,9,1,273,274,1
7462,5,7,282,286,7
7463,4,6,382,233,4
7464,3,10,399,90,3
7465,2,8,156,160,8
7466,5,4,270,271,4
7467,3,9,388,383,3
7468,10,6,142,229,10
7469,1,2,229,129,1
7470,8,7,241,242,7
7471,6,5,205,204,5
7472,4,9,357,167,4
7473,1,8,357,55,1
7474,10,7,181,179,7
7475,9,5,401,200,5
7476,3,2,286,253,3
7477,1,4,326,83,1
7478,8,6,279,282,6
7479,3,7,293,291,3
7480,2,10,179,339,2
7481,9,8,171,172,9
7482,7,4,244,247,4
7483,3,6,306,307,3
7484,2,5,244,337,2
7485,1,10,410,250,1
7486,1,9,397,327,1
7487,3,4,215,212,3
7488,1,3,240,241,3
7489,2,9,282,283,9
7490,5,10,286,205,5
7491,7,6,156,158,6
7492,4,8,428,326,4
7493,3,1,199,201,1
7494,9,10,322,223,9
7495,2,6,364,227,2
7496,8,5,344,345,5
7497,7,1,272,273,1
7498,4,3,311,177,4
7499,6,9,245,248,9
7500,5,1,191,192,1
7501,7,2,284,215,7
7502,8,3,209,215,3
7503,10,4,245,207,10
7504,9,7,288,139,9
7505,6,1,256,261,1
7506,3,5,367,305,3
7507,10,8,262,263,8
7508,4,2,399,170,4
7509,9,1,273,274,1
7510,5,7,282,286,7
7511,4,6,382,233,4
7512,3,10,399,90,3
7513,2,8,156,160,8
7514,5,4,270,271,4
7515,3,9,388,383,3
7516,10,6,142,229,10
7517,1,2,229,129,1
7518,8,7,241,242,7
7519,6,5,205,204,5
7520,4,9,357,167,4
7521,1,8,357,55,1
7522,10,7,181,179,7
7523,9,5,401,200,5
7524,3,2,286,253,3
7525,1,4,326,83,1
7526,8,6,279,282,6
7527,3,7,293,291,3
7528,2,10,179,339,2
7529,9,8,171,172,9
7530,7,4,244,247,4
7531,3,6,306,307,3
7532,2,5,244,337,2
7533,1,10,410,250,1
7534,1,9,397,327,1
7535,3,4,215,212,3
7536,1,3,240,241,3
7537,2,9,282,283,9
7538,5,10,286,205,5
7539,7,6,156,158,6
7540,4,8,428,326,4
7541,3,1,199,201,1
7542,9,10,322,223,9
7543,2,6,364,227,2
7544,8,5,344,345,5
7545,7,1,272,273,1
7546,4,3,311,177,4
7547,6,9,245,248,9
7548,5,1,191,192,1
7549,7,2,284,215,7
7550,8,3,209,215,3
7551,10,4,245,207,10
7552,9,7,288,139,9
7553,6,1,256,261,1
7554,3,5,367,305,3
7555,10,8,262,263,8
7556,4,2,399,170,4
7557,9,1,273,274,1
7558,5,7,282,286,7
7559,4,6,382,233,4
7560,3,10,399,90,3
7561,2,8,156,160,8
7562,5,4,270,271,4
7563,3,9,388,383,3
7564,10,6,142,229,10
7565,1,2,229,129,1
7566,8,7,241,242,7
7567,6,5,205,204,5
7568,4,9,357,167,4
7569,1,8,357,55,1
7570,10,7,181,179,7
7571,9,5,401,200,5
7572,3,2,286,253,3
7573,1,4,326,83,1
7574,8,6,279,282,6
7575,3,7,293,291,3
7576,2,10,179,339,2
7577,9,8,171,172,9
7578,7,4,244,247,4
7579,3,6,306,307,3
7580,2,5,244,337,2
7581,1,10,410,250,1
7582,1,9,397,327,1
7583,3,4,215,212,3
7584,1,3,240,241,3
7585,2,9,282,283,9
7586,5,10,286,205,5
7587,7,6,156,158,6
7588,4,8,428,326,4
7589,3,1,199,201,1
7590,9,10,322,223,9
7591,2,6,364,227,2
7592,8,5,344,345,5
7593,7,1,272,273,1
7594,4,3,311,177,4
7595,6,9,245,248,9
7596,5,1,191,192,1
7597,7,2,284,215,7
7598,8,3,209,215,3
7599,10,4,245,207,10
7600,9,7,288,139,9
7601,6,1,256,261,1
7602,3,5,367,305,3
7603,10,8,262,263,8
7604,4,2,399,170,4
7605,9,1,273,274,1
7606,5,7,282,286,7
7607,4,6,382,233,4
7608,3,10,399,90,3
7609,2,8,156,160,8
7610,5,4,270,271,4
7611,3,9,388,383,3
7612,10,6,142,229,10
7613,1,2,229,129,1
7614,8,7,241,242,7
7615,6,5,205,204,5
7616,4,9,357,167,4
7617,1,8,357,55,1
7618,10,7,181,179,7
7619,9,5,401,200,5
7620,3,2,286,253,3
7621,1,4,326,83,1
7622,8,6,279,282,6
7623,3,7,293,291,3
7624,2,10,179,339,2
7625,9,8,171,172,9
7626,7,4,244,247,4
7627,3,6,306,307,3
7628,2,5,244,337,2
7629,1,10,410,250,1
7630,1,9,397,327,1
7631,3,4,215,212,3
7632,1,3,240,241,3
7633,2,9,282,283,9
7634,5,10,286,205,5
7635,7,6,156,158,6
7636,4,8,428,326,4
7637,3,1,199,201,1
7638,9,10,322,223,9
7639,2,6,364,227,2
7640,8,5,344,345,5
7641,7,1,272,273,1
7642,4,3,311,177,4
7643,6,9,245,248,9
7644,5,1,191,192,1
7645,7,2,284,215,7
7646,8,3,209,215,3
7647,10,4,245,207,10
7648,9,7,288,139,9
7649,6,1,256,261,1
7650,3,5,367,305,3
7651,10,8,262,263,8
7652,4,2,399,170,4
7653,9,1,273,274,1
7654,5,7,282,286,7
7655,4,6,382,233,4
7656,3,10,399,90,3
7657,2,8,156,160,8
7658,5,4,270,271,4
7659,3,9,388,383,3
7660,10,6,142,229,10
7661,1,2,229,129,1
7662,8,7,241,242,7
7663,6,5,205,204,5
7664,4,9,357,167,4
7665,1,8,357,55,1
7666,10,7,181,179,7
7667,9,5,401,200,5
7668,3,2,286,253,3
7669,1,4,326,83,1
7670,8,6,279,282,6
7671,3,7,293,291,3
7672,2,10,179,339,2
7673,9,8,171,172,9
7674,7,4,244,247,4
7675,3,6,306,307,3
7676,2,5,244,337,2
7677,1,10,410,250,1
7678,1,9,397,327,1
7679,3,4,215,212,3
7680,1,3,240,241,3
7681,2,9,282,283,9
7682,5,10,286,205,5
7683,7,6,156,158,6
7684,4,8,428,326,4
7685,3,1,199,201,1
7686,9,10,322,223,9
7687,2,6,364,227,2
7688,8,5,344,345,5
7689,7,1,272,273,1
7690,4,3,311,177,4
7691,6,9,245,248,9
7692,5,1,191,192,1
7693,7,2,284,215,7
7694,8,3,209,215,3
7695,10,4,245,207,10
7696,9,7,288,139,9
7697,6,1,256,261,1
7698,3,5,367,305,3
7699,10,8,262,263,8
7700,4,2,399,170,4
7701,9,1,273,274,1
7702,5,7,282,286,7
7703,4,6,382,233,4
7704,3,10,399,90,3
7705,2,8,156,160,8
7706,5,4,270,271,4
7707,3,9,388,383,3
7708,10,6,142,229,10
7709,1,2,229,129,1
7710,8,7,241,242,7
7711,6,5,205,204,5
7712,4,9,357,167,4
7713,1,8,357,55,1
7714,10,7,181,179,7
7715,9,5,401,200,5
7716,3,2,286,253,3
7717,1,4,326,83,1
7718,8,6,279,282,6
7719,3,7,293,291,3
7720,2,10,179,339,2
7721,9,8,171,172,9
7722,7,4,244,247,4
7723,3,6,306,307,3
7724,2,5,244,337,2
7725,1,10,410,250,1
7726,1,9,397,327,1
7727,3,4,215,212,3
7728,1,3,240,241,3
7729,2,9,282,283,9
7730,5,10,286,205,5
7731,7,6,156,158,6
7732,4,8,428,326,4
7733,3,1,199,201,1
7734,9,10,322,223,9
7735,2,6,364,227,2
7736,8,5,344,345,5
7737,7,1,272,273,1
7738,4,3,311,177,4
7739,6,9,245,248,9
7740,5,1,191,192,1
7741,7,2,284,215,7
7742,8,3,209,215,3
7743,10,4,245,207,10
7744,9,7,288,139,9
7745,6,1,256,261,1
7746,3,5,367,305,3
7747,10,8,262,263,8
7748,4,2,399,170,4
7749,9,1,273,274,1
7750,5,7,282,286,7
7751,4,6,382,233,4
7752,3,10,399,90,3
7753,2,8,156,160,8
7754,5,4,270,271,4
7755,3,9,388,383,3
7756,10,6,142,229,10
7757,1,2,229,129,1
7758,8,7,241,242,7
7759,6,5,205,204,5
7760,4,9,357,167,4
7761,1,8,357,55,1
7762,10,7,181,179,7
7763,9,5,401,200,5
7764,3,2,286,253,3
7765,1,4,326,83,1
7766,8,6,279,282,6
7767,3,7,293,291,3
7768,2,10,179,339,2
7769,9,8,171,172,9
7770,7,4,244,247,4
7771,3,6,306,307,3
7772,2,5,244,337,2
7773,1,10,410,250,1
7774,1,9,397,327,1
7775,3,4,215,212,3
7776,1,3,240,241,3
7777,2,9,282,283,9
7778,5,10,286,205,5
7779,7,6,156,158,6
7780,4,8,428,326,4
7781,3,1,199,201,1
7782,9,10,322,223,9
7783,2,6,364,227,2
7784,8,5,344,345,5
7785,7,1,272,273,1
7786,4,3,311,177,4
7787,6,9,245,248,9
7788,5,1,191,192,1
7789,7,2,284,215,7
7790,8,3,209,215,3
7791,10,4,245,207,10
7792,9,7,288,139,9
7793,6,1,256,261,1
7794,3,5,367,305,3
7795,10,8,262,263,8
7796,4,2,399,170,4
7797,9,1,273,274,1
7798,5,7,282,286,7
7799,4,6,382,233,4
7800,3,10,399,90,3
7801,2,8,156,160,8
7802,5,4,270,271,4
7803,3,9,388,383,3
7804,10,6,142,229,10
7805,1,2,229,129,1
7806,8,7,241,242,7
7807,6,5,205,204,5
7808,4,9,357,167,4
7809,1,8,357,55,1
7810,10,7,181,179,7
7811,9,5,401,200,5
7812,3,2,286,253,3
7813,1,4,326,83,1
7814,8,6,279,282,6
7815,3,7,293,291,3
7816,2,10,179,339,2
7817,9,8,171,172,9
7818,7,4,244,247,4
7819,3,6,306,307,3
7820,2,5,244,337,2
7821,1,10,410,250,1
7822,1,9,397,327,1
7823,3,4,215,212,3
7824,1,3,240,241,3
7825,2,9,282,283,9
7826,5,10,286,205,5
7827,7,6,156,158,6
7828,4,8,428,326,4
7829,3,1,199,201,1
7830,9,10,322,223,9
7831,2,6,364,227,2
7832,8,5,344,345,5
7833,7,1,272,273,1
7834,4,3,311,177,4
7835,6,9,245,248,9
7836,5,1,191,192,1
7837,7,2,284,215,7
7838,8,3,209,215,3
7839,10,4,245,207,10
7840,9,7,288,139,9
7841,6,1,256,261,1
7842,3,5,367,305,3
7843,10,8,262,263,8
7844,4,2,399,170,4
7845,9,1,273,274,1
7846,5,7,282,286,7
7847,4,6,382,233,4
7848,3,10,399,90,3
7849,2,8,156,160,8
7850,5,4,270,271,4
7851,3,9,388,383,3
7852,10,6,142,229,10
7853,1,2,229,129,1
7854,8,7,241,242,7
7855,6,5,205,204,5
7856,4,9,357,167,4
7857,1,8,357,55,1
7858,10,7,181,179,7
7859,9,5,401,200,5
7860,3,2,286,253,3
7861,1,4,326,83,1
7862,8,6,279,282,6
7863,3,7,293,291,3
7864,2,10,179,339,2
7865,9,8,171,172,9
7866,7,4,244,247,4
7867,3,6,306,307,3
7868,2,5,244,337,2
7869,1,10,410,250,1
7870,1,9,397,327,1
7871,3,4,215,212,3
7872,1,3,240,241,3
7873,2,9,282,283,9
7874,5,10,286,205,5
7875,7,6,156,158,6
7876,4,8,428,326,4
7877,3,1,199,201,1
7878,9,10,322,223,9
7879,2,6,364,227,2
7880,8,5,344,345,5
7881,7,1,272,273,1
7882,4,3,311,177,4
7883,6,9,245,248,9
7884,5,1,191,192,1
7885,7,2,284,215,7
7886,8,3,209,215,3
7887,10,4,245,207,10
7888,9,7,288,139,9
7889,6,1,256,261,1
7890,3,5,367,305,3
7891,10,8,262,263,8
7892,4,2,399,170,4
7893,9,1,273,274,1
7894,5,7,282,286,7
7895,4,6,382,233,4
7896,3,10,399,90,3
7897,2,8,156,160,8
7898,5,4,270,271,4
7899,3,9,388,383,3
7900,10,6,142,229,10
7901,1,2,229,129,1
7902,8,7,241,242,7
7903,6,5,205,204,5
7904,4,9,357,167,4
7905,1,8,357,55,1
7906,10,7,181,179,7
7907,9,5,401,200,5
7908,3,2,286,253,3
7909,1,4,326,83,1
7910,8,6,279,282,6
7911,3,7,293,291,3
7912,2,10,179,339,2
7913,9,8,171,172,9
7914,7,4,244,247,4
7915,3,6,306,307,3
7916,2,5,244,337,2
7917,1,10,410,250,1
7918,1,9,397,327,1
7919,3,4,215,212,3
7920,1,3,240,241,3
7921,2,9,282,283,9
7922,5,10,286,205,5
7923,7,6,156,158,6
7924,4,8,428,326,4
7925,3,1,199,201,1
7926,9,10,322,223,9
7927,2,6,364,227,2
7928,8,5,344,345,5
7929,7,1,272,273,1
7930,4,3,311,177,4
7931,6,9,245,248,9
7932,5,1,191,192,1
7933,7,2,284,215,7
7934,8,3,209,215,3
7935,10,4,245,207,10
7936,9,7,288,139,9
7937,6,1,256,261,1
7938,3,5,367,305,3
7939,10,8,262,263,8
7940,4,2,399,170,4
7941,9,1,273,274,1
7942,5,7,282,286,7
7943,4,6,382,233,4
7944,3,10,399,90,3
7945,2,8,156,160,8
7946,5,4,270,271,4
7947,3,9,388,383,3
7948,10,6,142,229,10
7949,1,2,229,129,1
7950,8,7,241,242,7
7951,6,5,205,204,5
7952,4,9,357,167,4
7953,1,8,357,55,1
7954,10,7,181,179,7
7955,9,5,401,200,5
7956,3,2,286,253,3
7957,1,4,326,83,1
7958,8,6,279,282,6
7959,3,7,293,291,3
7960,2,10,179,339,2
7961,9,8,171,172,9
7962,7,4,244,247,4
7963,3,6,306,307,3
7964,2,5,244,337,2
7965,1,10,410,250,1
7966,1,9,397,327,1
7967,3,4,215,212,3
7968,1,3,240,241,3
7969,2,9,282,283,9
7970,5,10,286,205,5
7971,7,6,156,158,6
7972,4,8,428,326,4
7973,3,1,199,201,1
